,name,time_to_no_change,percentage_adopting,clustering_coefficient,density,avg_path_len
0,random_early_adopters,6,0.06999999999999999,0.16955332725615316,0.06867088607594937,3.0474683544303796
1,random_early_adopters,3,0.06296296296296296,0.16609880749574105,0.06635802469135803,2.9768518518518516
2,get_nHighestDegreeNodes,3,0.07875,0.16314199395770393,0.06550632911392405,3.198101265822785
3,get_nHighestDegreeNodes,6,0.09375,0.11609498680738786,0.06962025316455696,2.8686708860759493
4,get_nLowestDegreeNodes,1,0.05061728395061728,0.15926892950391644,0.06820987654320988,2.9675925925925926
5,get_nLowestDegreeNodes,1,0.053086419753086415,0.16465116279069766,0.06388888888888888,3.107716049382716
6,eig_centrality_early_adopters,16,0.1111111111111111,0.16483516483516483,0.06851851851851852,3.0055555555555555
7,eig_centrality_early_adopters,9,0.1325,0.15178571428571427,0.06329113924050633,3.1031645569620254
