,name,time_to_no_change,percentage_adopting,clustering_coefficient,density,avg_path_len
0,random_early_adopters,1,0.05625,0.15311909262759923,0.06645569620253164,3.3069620253164556
1,random_early_adopters,3,0.06296296296296296,0.13728813559322034,0.06851851851851852,2.841358024691358
2,get_nHighestDegreeNodes,2,0.0875,0.1485981308411215,0.06740506329113924,3.025632911392405
3,get_nHighestDegreeNodes,19,0.15375,0.12460063897763578,0.061708860759493674,3.1645569620253164
4,get_nLowestDegreeNodes,1,0.05125,0.1553784860557769,0.06518987341772152,3.185126582278481
5,get_nLowestDegreeNodes,1,0.05500000000000001,0.1377245508982036,0.06329113924050633,3.224367088607595
6,eig_centrality_early_adopters,8,0.0949367088607595,0.1611459265890779,0.0688088283024992,3.0340798442064263
7,eig_centrality_early_adopters,3,0.0675,0.11389128559102675,0.06772151898734177,2.9518987341772154
