,name,time_to_no_change,percentage_adopting,clustering_coefficient,density,avg_path_len
0,random_early_adopters,1,0.05500000000000001,0.33548387096774196,0.1282051282051282,2.7756410256410255
1,random_early_adopters,1,0.05365853658536586,0.23626373626373626,0.12804878048780488,2.5792682926829267
2,get_nHighestDegreeNodes,2,0.065,0.27789473684210525,0.13205128205128205,3.005128205128205
3,get_nHighestDegreeNodes,7,0.0925,0.2354014598540146,0.1346153846153846,2.503846153846154
4,get_nLowestDegreeNodes,1,0.051219512195121955,0.3450834879406308,0.12926829268292683,2.7939024390243903
5,get_nLowestDegreeNodes,0,0.05,0.25295109612141653,0.13846153846153847,2.4692307692307693
6,eig_centrality_early_adopters,7,0.0625,0.23702031602708803,0.12179487179487179,2.8846153846153846
7,eig_centrality_early_adopters,6,0.0775,0.2323943661971831,0.11923076923076924,inf
