,name,time_to_no_change,percentage_adopting,clustering_coefficient,density,avg_path_len
0,random_early_adopters,2,0.05679012345679012,0.211519364448858,0.06327160493827161,3.2666666666666666
1,random_early_adopters,2,0.05555555555555555,0.1641659311562224,0.06666666666666667,2.9459876543209877
2,get_nHighestDegreeNodes,9,0.11499999999999999,0.1943081452404318,0.06550632911392405,3.106962025316456
3,get_nHighestDegreeNodes,10,0.12345679012345678,0.196763202725724,0.06728395061728396,2.963888888888889
4,get_nLowestDegreeNodes,1,0.04938271604938271,0.19001919385796545,0.06481481481481481,3.1827160493827162
5,get_nLowestDegreeNodes,3,0.05375,0.23804971319311663,0.06455696202531645,3.0768987341772154
6,eig_centrality_early_adopters,10,0.10124999999999999,0.24250681198910082,0.06772151898734177,3.0943037974683545
7,eig_centrality_early_adopters,9,0.10123456790123456,0.16975881261595546,0.06481481481481481,2.994753086419753
